WORD;POST_PROB_5;NUM_1_REVIEWS;NUM_5_REVIEWS
eighteen;1;0;1
ejected;0;1;0
elaborate;1;0;1
elan;1;0;1
elastics;1;0;1
elated;1;0;2
elbow;0.75;1;3
elderly;0.476190476190476;11;10
elders;0;1;0
eldest;1;0;1
elect;1;0;1
elected;1;0;1
election;0;1;0
electives;1;0;1
electric;0.714285714285714;6;15
electrical;0.914893617021277;4;43
electrician;0.76;6;19
electricians;1;0;2
electricity;0.428571428571429;4;3
electronic;0.8;1;4
electronically;0;2;0
electronics;1;0;3
elegance;1;0;1
elegant;1;0;6
element;1;0;4
elementary;0.846153846153846;2;11
elements;1;0;7
elevate;0.5;3;3
elevation;1;0;1
elevations;1;0;1
elevator;0.75;1;3
elevators;1;0;3
eleven;1;0;1
eligible;0;1;0
eliminate;0.5;1;1
eliminated;1;0;3
elite;0.976744186046512;1;42
elk;0;3;0
ell;1;0;2
elm;0.333333333333333;4;2
email;0.431372549019608;58;44
emailed;0.333333333333333;16;8
emailing;0;1;0
emails;0.456140350877193;31;26
embalmed;0;1;0
embalming;0;1;0
embark;1;0;2
embarrass;0;2;0
embarrassed;0.727272727272727;3;8
embarrassing;0.166666666666667;5;1
embarrassment;0.6;2;3
embedded;1;0;3
embodies;1;0;1
embraced;1;0;1
embroidered;1;0;1
embroidery;0;1;0
emergencies;0.75;1;3
emergency;0.638888888888889;26;46
emergent;0;1;0
emotion;0;2;0
emotional;0.875;1;7
emotionally;1;0;3
emotions;0.4;3;2
empathetic;0.928571428571429;1;13
empathy;0.727272727272727;3;8
emphasis;1;0;2
emphasized;1;0;3
emphatic;1;0;2
empire;0;1;0
employ;0.5;2;2
employed;0.8;1;4
employee;0.465753424657534;39;34
employees;0.669527896995708;77;156
employer;0.25;3;1
employing;0;1;0
employment;0.5;2;2
employs;0;1;0
empowered;1;0;1
empties;0;1;0
empty;0.0909090909090909;20;2
emptying;0;1;0
ems;1;0;1
enable;1;0;1
enabled;1;0;2
enamel;1;0;1
enamored;1;0;1
enchilada;1;0;1
enclosed;0.25;3;1
encounter;0.75;2;6
encountered;0.674418604651163;14;29
encountering;1;0;1
encounters;1;0;4
encourage;0.903225806451613;3;28
encouraged;0.764705882352941;4;13
encouragement;0.875;1;7
encourages;1;0;8
encouraging;1;0;30
encyclopedias;1;0;1
endangering;0.5;1;1
endangerment;1;0;1
endeavor;1;0;1
endeavored;1;0;1
endeavors;1;0;1
ended;0.564814814814815;47;61
ending;0.4;3;2
endless;1;0;6
endlessly;1;0;1
endocrinologist;0.333333333333333;2;1
endocrinology;0.666666666666667;1;2
endorphins;1;0;1
endorse;1;0;1
endorsed;1;0;1
endorsement;0.666666666666667;1;2
endorsements;0;1;0
endorses;0;1;0
endoscopy;1;0;5
ends;0.666666666666667;3;6
endure;0.666666666666667;1;2
endured;0;1;0
enemies;0;1;0
enemy;0;3;0
energetic;0.875;1;7
energize;0;1;0
energized;1;0;3
energizing;1;0;2
energy;0.93421052631579;5;71
enforce;1;0;2
enforcement;0;1;0
engage;1;0;4
engaged;1;0;25
engagement;1;0;4
engages;1;0;1
engaging;1;0;17
engine;0.722222222222222;5;13
engineer;1;0;4
engineering;0.5;1;1
engines;1;0;1
enhance;1;0;3
enhanced;1;0;2
enhancing;1;0;2
enjoy;0.939393939393939;10;155
enjoyable;1;0;44
enjoyed;0.977272727272727;3;129
enjoying;0.96551724137931;1;28
enjoyment;1;0;3
enjoys;1;0;20
enlightened;1;0;1
enlightening;1;0;2
enormous;1;0;3
enrich;1;0;1
enriched;1;0;2
enriching;1;0;1
enrichment;1;0;2
enroll;0.857142857142857;1;6
enrolled;0.894736842105263;2;17
enrolling;0.666666666666667;2;4
enrollment;0.75;1;3
ensemble;0;1;0
ensure;0.948453608247423;5;92
ensured;1;0;14
ensures;1;0;5
ensuring;0.933333333333333;1;14
entail;1;0;2
entails;1;0;1
enter;0.739130434782609;6;17
entered;0.75;3;9
entering;0.857142857142857;1;6
enterprise;0.585365853658537;17;24
enterprises;0.5;2;2
enters;1;0;2
entertain;0.75;1;3
entertained;1;0;5
entertainer;1;0;1
entertaining;1;0;5
entertainment;0.875;1;7
enthused;1;0;1
enthusiasm;1;0;7
enthusiast;1;0;1
enthusiastic;1;0;8
enthusiastically;1;0;2
enthusiasts;1;0;1
entire;0.913265306122449;34;358
entirely;0.461538461538461;7;6
entirety;1;0;2
entities;1;0;1
entitled;0;2;0
entrance;0.666666666666667;4;8
entrances;0.666666666666667;1;2
entree;1;0;3
entrees;1;0;2
entrepreneurial;1;0;1
entrust;1;0;1
entrusted;1;0;1
entrusting;1;0;1
entry;0.5;4;4
entryway;1;0;1
envelope;0.5;1;1
envelopes;1;0;2
environment;0.973094170403588;6;217
environments;1;0;1
envisioned;1;0;3
enzyme;1;0;1
epic;1;0;1
epidemic;0;3;0
epidural;0;1;0
episode;0.666666666666667;1;2
epitome;1;0;2
epitomizes;0;1;0
equal;1;0;1
equality;1;0;1
equally;1;0;15
equals;1;0;1
equip;1;0;1
equipment;0.928994082840237;12;157
equipped;0.833333333333333;1;5
equips;1;0;1
equivalent;0;1;0
equivocation;1;0;1
eradicate;1;0;1
erasing;0;1;0
errands;0.333333333333333;2;1
error;0.333333333333333;6;3
errors;0.6;2;3
escalate;1;0;1
escalated;0.25;3;1
escape;0.5;1;1
escaped;0.666666666666667;1;2
escargot;1;0;2
escort;0.5;1;1
escorted;0.666666666666667;1;2
escorting;1;0;1
escrow;1;0;3
escrows;0;1;0
esoteric;1;0;1
esp;0.5;1;1
especial;0.6;2;3
especially;0.891752577319588;21;173
espionage;1;0;1
espresso;1;0;1
essay;0;1;0
essence;1;0;1
essential;0.7;3;7
essentially;0;6;0
essentials;1;0;3
establish;0.333333333333333;2;1
established;0.818181818181818;2;9
establishes;1;0;2
establishing;1;0;4
establishment;0.75;10;30
establishments;0;1;0
estate;0.973684210526316;2;74
estates;1;0;2
estimate;0.733333333333333;24;66
estimated;0.833333333333333;2;10
estimates;0.8;2;8
estimating;1;0;1
estimation;0;1;0
estimator;0.333333333333333;4;2
estimators;0;1;0
estrogen;0;1;0
eternal;1;0;1
eternally;1;0;3
ether;1;0;1
ethic;0.846153846153846;2;11
ethical;0.875;1;7
ethics;0.625;3;5
ethnic;1;0;3
ethos;1;0;1
etiquette;0;2;0
eucalyptus;1;0;1
evaluate;1;0;6
evaluated;0.571428571428571;3;4
evaluates;1;0;1
evaluating;1;0;3
evaluation;0.722222222222222;5;13
evaluations;1;0;2
evangelism;1;0;1
evaporator;0;1;0
evasive;0.5;1;1
eve;1;0;3
evening;0.804347826086957;9;37
evenings;1;0;1
evenly;0;1;0
event;0.962264150943396;2;51
eventide;1;0;3
events;0.976190476190476;1;41
eventual;1;0;1
eventually;0.478260869565217;12;11
everyday;0.808510638297872;9;38
evict;0;2;0
eviction;0;2;0
evidence;0.571428571428571;3;4
evidenced;1;0;2
evident;1;0;3
evidently;0.5;1;1
evil;0.5;1;1
evolve;1;0;1
exact;0.594594594594595;15;22
exacting;1;0;1
exaggerate;1;0;2
exaggerated;0.333333333333333;2;1
exaggerating;0;1;0
exaggeration;0.5;1;1
exam;0.760330578512397;29;92
examination;0.8;2;8
examinations;1;0;1
examine;0.625;3;5
examined;0.625;3;5
examining;1;0;4
examples;1;0;1
exams;0.761904761904762;5;16
excavation;1;0;5
exceed;0.875;1;7
exceeded;0.985074626865672;1;66
exceeding;1;0;5
exceeds;1;0;13
excel;1;0;10
excelled;1;0;3
excellence;1;0;24
excellent;0.994304312449146;7;1222
excellently;1;0;2
excelling;1;0;2
excels;1;0;2
exception;0.666666666666667;2;4
exceptional;1;0;129
exceptionally;0.947368421052632;1;18
excess;0.333333333333333;2;1
excessive;0.5;3;3
excessively;0;2;0
exchange;0.25;12;4
exchanged;0.333333333333333;2;1
exchanges;0;1;0
excited;0.934065934065934;6;85
excitement;0.666666666666667;2;4
excites;1;0;1
exciting;1;0;5
exclaimed;0;1;0
exclusive;1;0;1
exclusively;1;0;3
excruciating;0.75;1;3
excuse;0.0588235294117647;16;1
excused;0;1;0
excuses;0.3;14;6
excusing;0;2;0
execute;0.8;1;4
executed;1;0;7
execution;1;0;12
executive;0.75;2;6
exemplary;1;0;7
exemplifies;0;1;0
exemplify;1;0;1
exemption;0;2;0
exercise;0.85;3;17
exercises;1;0;28
exercising;1;0;1
exertion;1;0;1
exfoliating;1;0;1
exhaust;0.833333333333333;1;5
exhausted;0.5;1;1
exhausting;1;0;3
exhibit;1;0;4
exhibited;0.666666666666667;1;2
exhibitions;1;0;1
exhibits;1;0;3
exigent;1;0;1
exist;0.75;3;9
existence;1;0;1
existent;0;1;0
existing;1;0;18
exists;0.666666666666667;1;2
exited;1;0;2
exorbitant;0;2;0
exotic;1;0;1
exotics;1;0;1
exp;1;0;3
expand;0.666666666666667;2;4
expanded;1;0;4
expanding;1;0;1
expands;1;0;1
expansion;0;1;0
expansive;1;0;1
expect;0.80672268907563;23;96
expectation;0.909090909090909;1;10
expectations;0.977611940298507;3;131
expected;0.858585858585859;14;85
expecting;0.730769230769231;7;19
expedient;1;0;6
expedite;0;1;0
expedited;1;0;2
expediting;1;0;1
expeditious;1;0;1
expeditiously;1;0;2
expense;0.714285714285714;4;10
expenses;1;0;4
expensive;0.62962962962963;30;51
experience;0.907244785949506;169;1653
experienced;0.866141732283465;17;110
experiences;0.826923076923077;18;86
experiencing;0.85;3;17
experiments;1;0;1
expert;0.979591836734694;1;48
expertise;1;0;62
expertly;1;0;5
experts;0.833333333333333;3;15
expiration;0;1;0
expired;0.333333333333333;2;1
expires;1;0;1
explain;0.882978723404255;22;166
explained;0.884615384615385;39;299
explaining;0.881188118811881;12;89
explains;0.980392156862745;1;50
explanation;0.638888888888889;13;23
explanations;1;0;9
explanatory;1;0;1
explicit;0.25;3;1
explicitly;0;2;0
exploded;1;0;1
exploitative;1;0;1
exploiting;0;1;0
exploratory;1;0;1
explore;1;0;4
explored;1;0;2
exploring;1;0;2
exponents;1;0;1
exposed;0.2;4;1
exposes;0;1;0
exposure;1;0;1
express;0.903225806451613;3;28
expressed;0.5;3;3
expresses;0;1;0
expressing;0.5;1;1
expressions;1;0;2
expressive;1;0;1
expressway;0.5;1;1
expunged;1;0;4
exquisite;1;0;7
exquisitely;1;0;2
extend;0.857142857142857;1;6
extended;1;0;12
extending;0.5;1;1
extends;0.5;1;1
extension;0.5;2;2
extensions;0.777777777777778;2;7
extensive;0.904761904761905;2;19
extensively;1;0;1
extent;0.6;2;3
exterior;0.666666666666667;5;10
exterminated;1;0;1
exterminating;1;0;1
extermination;0;1;0
exterminator;0.5;1;1
extinguisher;0;1;0
extolled;1;0;1
extort;0;1;0
extorting;0;1;0
extra;0.800884955752212;45;181
extract;0;2;0
extracted;1;0;5
extracting;0;1;0
extraction;0.888888888888889;1;8
extractions;1;0;4
extracurricular;1;0;3
extraordinarily;1;0;5
extraordinary;0.866666666666667;2;13
extras;1;0;5
extravagant;1;0;1
extreme;0.6875;5;11
extremely;0.901929260450161;61;561
exude;1;0;1
exuded;1;0;1
exudes;1;0;5
eye;0.884816753926702;22;169
eyeballed;1;0;1
eyebrow;0.727272727272727;3;8
eyebrows;0.785714285714286;9;33
eyeglass;1;0;2
eyeglasses;1;0;4
eyelash;1;0;8
eyelashes;1;0;2
eyeliner;0.5;5;5
eyes;0.703703703703704;24;57
eyesight;1;0;2
f;0.5;6;6
fabric;0.333333333333333;2;1
fabricated;0.5;1;1
fabricators;1;0;1
fabrics;1;0;1
fabulous;1;0;74
fabulously;1;0;1
faced;0.75;1;3
faces;0.761904761904762;5;16
facet;0.5;1;1
facial;0.954545454545455;1;21
facials;1;0;7
facilitate;1;0;2
facilitated;1;0;1
facilitating;1;0;1
facilities;0.903846153846154;5;47
facility;0.864615384615385;44;281
facing;1;0;17
fact;0.669724770642202;36;73
factor;1;0;3
factors;0.666666666666667;1;2
factory;0.5;4;4
facts;0.636363636363636;4;7
faculty;0.9;1;9
fade;0.777777777777778;2;7
faded;0.666666666666667;1;2
fades;1;0;5
fading;0;1;0
fail;0.666666666666667;3;6
failed;0.333333333333333;28;14
failing;0.75;1;3
fails;0.166666666666667;5;1
failure;0;3;0
failures;0;1;0
fair;0.971830985915493;6;207
fairest;1;0;3
fairgrounds;1;0;1
fairing;0;1;0
fairly;0.933333333333333;2;28
fairness;1;0;1
fairs;1;0;1
faith;0.75;4;12
faithful;1;0;4
faithfully;1;0;1
fajitas;0;1;0
fake;0.166666666666667;20;4
fakers;0;1;0
fall;0.787878787878788;7;26
fallen;1;0;9
falling;0.384615384615385;8;5
falls;1;0;10
false;0.222222222222222;14;4
falsely;0.6;2;3
faltered;1;0;1
familiar;0.692307692307692;4;9
families;0.857142857142857;6;36
family;0.939603106125971;70;1089
famous;1;0;1
fanatic;1;0;1
fancy;0.75;2;6
fans;0.894736842105263;2;17
fantastic;0.991847826086956;3;365
fantastically;1;0;2
fantasy;1;0;2
fare;1;0;4
fares;0;1;0
farm;0.92;2;23
farmers;0;1;0
farms;1;0;3
farther;1;0;1
fascia;1;0;1
fascinating;1;0;1
fashion;0.909090909090909;2;20
fashionable;1;0;1
fashioned;1;0;2
fashions;1;0;1
fast;0.960567823343849;25;609
fasted;1;0;1
faster;0.666666666666667;5;10
fastest;1;0;7
fat;0.636363636363636;4;7
fatal;0;2;0
father;0.793650793650794;13;50
fathers;0.909090909090909;1;10
fatigue;1;0;1
faucet;0.142857142857143;6;1
fault;0.380952380952381;26;16
faultless;1;0;1
faulty;0.6;2;3
faux;0;1;0
fave;1;0;3
favor;0.461538461538461;14;12
favorable;1;0;1
favorite;0.990654205607477;1;106
favorites;0.833333333333333;1;5
favors;0.5;1;1
fax;0.2;4;1
faxed;0;3;0
fear;0.78125;7;25
feared;1;0;3
fearing;0.75;1;3
fearless;1;0;1
fears;0.956521739130435;1;22
feast;1;0;1
feature;0.866666666666667;2;13
featured;0;1;0
features;1;0;18
featuring;1;0;2
feces;1;0;1
fed;0.5;5;5
federal;0.285714285714286;5;2
fedora;1;0;1
fee;0.365079365079365;40;23
feed;0.6;4;6
feedback;0.76;6;19
feeding;0.75;1;3
feeds;1;0;1
feel;0.925026399155227;71;876
feeling;0.861313868613139;19;118
feelings;0.888888888888889;1;8
feels;1;0;67
fees;0.422222222222222;26;19
feet;0.818181818181818;8;36
fell;0.592592592592593;11;16
fella;1;0;1
fellas;1;0;3
felled;1;0;1
felling;1;0;1
fellow;0.8;3;12
fellowship;1;0;14
felonies;1;0;1
felony;1;0;30
felt;0.872521246458924;45;308
female;0.608695652173913;9;14
females;0;1;0
fence;0.836065573770492;10;51
fenced;1;0;1
fences;1;0;5
fencing;0.941176470588235;1;16
fender;0.75;1;3
fenders;1;0;1
fermentation;1;0;1
fern;1;0;1
ferry;1;0;2
fertility;1;0;3
fertilizer;1;0;3
festivals;1;0;1
fever;0.0769230769230769;12;1
fevers;0;1;0
fewer;0;2;0
ff;0;1;0
fiance;1;0;2
fiber;1;0;3
fiction;1;0;1
field;0.769230769230769;18;60
fielding;1;0;1
fields;1;0;4
fierce;1;0;3
fifteen;0;1;0
fifty;0;1;0
fight;0.852941176470588;5;29
fighter;1;0;4
fighters;0.888888888888889;1;8
fighting;0.80952380952381;4;17
fights;0.8;1;4
figuratively;1;0;1
figure;0.705882352941176;10;24
figured;0.65;7;13
figures;0;1;0
figurines;1;0;1
figuring;1;0;5
file;0.4;15;10
filed;0.3125;11;5
files;0.714285714285714;2;5
filet;0.666666666666667;1;2
filing;0.888888888888889;1;8
fill;0.558139534883721;19;24
filled;0.555555555555556;24;30
filler;1;0;1
filling;0.666666666666667;12;24
fillings;0.75;5;15
fills;1;0;6
film;1;0;8
films;0;1;0
filter;0.409090909090909;13;9
filtering;1;0;1
filters;0.666666666666667;2;4
filth;0.5;1;1
filthy;0;14;0
filtration;1;0;2
fin;0.333333333333333;2;1
final;0.818181818181818;10;45
finale;1;0;1
finalize;0.333333333333333;2;1
finalized;1;0;2
finalizing;1;0;1
finally;0.607142857142857;77;119
finance;0.473684210526316;10;9
financed;0.666666666666667;1;2
finances;1;0;4
financial;0.891304347826087;5;41
financially;0.75;1;3
financing;0.833333333333333;2;10
finches;1;0;1
find;0.791271347248577;110;417
finder;1;0;6
finding;0.919540229885057;7;80
findings;1;0;12
finds;1;0;14
fine;0.541666666666667;33;39
fined;0;2;0
finely;1;0;2
fines;0.333333333333333;2;1
finesse;0;2;0
finest;1;0;5
finger;0.166666666666667;5;1
fingerprint;0;1;0
fingerprints;0;1;0
fingers;0.5;2;2
fingertip;0;1;0
finicky;0;1;0
finish;0.86986301369863;19;127
finished;0.920634920634921;10;116
finishes;1;0;3
finishing;0.875;1;7
fire;0.648148148148148;19;35
firearm;1;0;1
firearms;1;0;7
fired;0;16;0
firefighter;1;0;1
fireplace;0.714285714285714;2;5
fires;1;0;1
fireworks;1;0;1
firing;0;1;0
firm;0.897435897435897;8;70
firmly;1;0;2
firms;1;0;8
firs;1;0;1
firsthand;1;0;3
firstly;0.5;1;1
fish;0.933333333333333;1;14
fishing;1;0;7
fishy;0;1;0
fit;0.805825242718447;20;83
fitness;0.954022988505747;4;83
fits;1;0;11
fitted;0.833333333333333;1;5
fitting;0.705882352941176;5;12
fittings;1;0;4
fix;0.597609561752988;101;150
fixed;0.812749003984064;47;204
fixes;0.615384615384615;5;8
fixing;0.885714285714286;4;31
fixture;0.666666666666667;1;2
fixtures;0.5;2;2
fizzy;0;1;0
fl;1;0;1
flabbergasted;0;1;0
flag;0.36;16;9
flagged;0.5;1;1
flags;0.85;3;17
flagship;0;1;0
flagstone;1;0;3
flake;1;0;1
flakes;0;1;0
flamboyant;0;1;0
flame;1;0;1
flap;1;0;1
flare;0.75;1;3
flaring;1;0;2
flash;0;1;0
flashing;0.75;1;3
flashlight;1;0;1
flashy;1;0;1
flat;0.555555555555556;12;15
flatbed;1;0;1
flattened;0;3;0
flatter;1;0;1
flattering;1;0;1
flavor;0.666666666666667;4;8
flavored;1;0;2
flavorful;1;0;9
flavoring;1;0;2
flavorless;0;1;0
flavors;1;0;11
flaw;1;0;1
flawed;0;1;0
flawless;1;0;16
flawlessly;1;0;8
flaws;0;1;0
flea;1;0;3
fleas;1;0;1
fled;1;0;2
fleeced;1;0;1
fleeing;0;1;0
fleet;0.5;1;1
flew;1;0;3
flexibility;0.954545454545455;1;21
flexible;1;0;48
flickering;1;0;1
flies;0;1;0
flight;0.333333333333333;2;1
flights;0.5;1;1
flipping;0;1;0
flirt;0;1;0
floating;1;0;2
flood;1;0;5
flooded;0.666666666666667;3;6
flooding;1;0;2
floods;0.5;1;1
floor;0.630434782608696;17;29
floored;1;0;1
flooring;1;0;12
floors;0.571428571428571;9;12
floral;1;0;21
florescent;1;0;1
florist;1;0;8
florists;1;0;2
floss;0.666666666666667;1;2
flossing;1;0;1
flounder;0;1;0
flour;1;0;3
flourished;1;0;1
flourishes;1;0;1
flow;0.888888888888889;1;8
flower;1;0;21
flowers;1;0;27
flowing;1;0;1
flu;0.272727272727273;8;3
fluctuations;1;0;1
fluent;1;0;1
fluff;0.75;1;3
fluid;0;3;0
fluids;1;0;1
fluke;0;1;0
flunk;0;1;0
fluoride;0.666666666666667;1;2
flustered;0;1;0
fly;0.75;5;15
flying;0.333333333333333;4;2
foam;1;0;1
fob;1;0;1
focal;1;0;1
focus;0.931034482758621;2;27
focused;0.923076923076923;2;24
focuses;1;0;2
focusing;0.75;1;3
foe;1;0;1
fog;1;0;1
foggy;1;0;1
foiling;1;0;1
folded;0.5;1;1
foliage;1;0;1
folk;0.5;1;1
folks;0.865168539325843;12;77
folksy;1;0;1
follow;0.669565217391304;38;77
followup;0.888888888888889;3;24
followups;1;0;2
fond;1;0;2
food;0.773955773955774;92;315
foodies;1;0;1
foods;0.857142857142857;1;6
fool;0;4;0
fooled;0.166666666666667;5;1
foolish;0.5;1;1
fools;0;1;0
foot;0.731707317073171;22;60
footage;0.5;3;3
football;0.857142857142857;1;6
footer;1;0;1
footnote;0.5;1;1
footprint;1;0;2
footsteps;0;1;0
for;0;1;0
foray;1;0;1
forbid;0.333333333333333;2;1
forbidden;0;1;0
force;0.833333333333333;5;25
forced;0.3;7;3
forcefully;0;1;0
forcing;0.333333333333333;2;1
ford;0.909090909090909;1;10
fore;1;0;1
forearm;0;1;0
forecast;1;0;1
forefinger;1;0;1
forego;1;0;2
forehead;0.333333333333333;2;1
foreign;1;0;2
foreigners;0;1;0
foreman;0.75;1;3
foremost;1;0;2
foreseeable;1;0;2
forest;0.75;2;6
forever;0.759493670886076;19;60
forewarned;0;1;0
forged;0;2;0
forges;1;0;2
forget;0.704545454545455;13;31
forgetful;0.5;1;1
forgets;0;2;0
forgetting;0.8;1;4
forgive;1;0;1
forgo;1;0;1
forgot;0.75;9;27
forgotten;0.6;2;3
fork;1;0;13
forked;0;1;0
form;0.631578947368421;14;24
formal;0.571428571428571;3;4
formally;1;0;1
format;1;0;3
formation;1;0;4
formed;1;0;2
former;0.5;4;4
formerly;0.666666666666667;1;2
formidable;1;0;1
forming;1;0;2
forms;0.928571428571429;1;13
formula;0;2;0
formulated;1;0;1
fort;0.80952380952381;4;17
forte;0;1;0
forthcoming;1;0;1
fortunate;0.904761904761905;2;19
fortunately;0.875;1;7
fortune;1;0;2
forty;0;1;0
forum;1;0;1
forums;0;1;0
forward;0.936073059360731;14;205
forwarded;0.25;3;1
forwards;1;0;1
foster;1;0;1
fostering;1;0;1
fought;1;0;11
foul;0;1;0
found;0.897345132743363;58;507
foundation;0.9625;3;77
foundational;1;0;2
foundations;0;1;0
founded;1;0;1
founder;1;0;2
founders;1;0;1
fountain;0.714285714285714;2;5
fourteen;1;0;1
fourth;0.666666666666667;1;2
fox;0;1;0
fps;0;1;0
fr;1;0;3
fraction;0.5;2;2
fracture;1;0;1
fractured;0.666666666666667;1;2
fragile;1;0;1
fragrant;1;0;1
frail;1;0;1
frame;0.888888888888889;3;24
framed;1;0;4
frames;0.806451612903226;6;25
framing;1;0;4
franchise;0.6;2;3
frank;0.909090909090909;1;10
frankly;0.666666666666667;1;2
franks;1;0;2
frantic;0.5;1;1
fraud;0.230769230769231;10;3
frauds;0;1;0
fraudulent;0;3;0
fraudulently;0;2;0
frazzled;1;0;1
freak;1;0;2
freaked;1;0;1
freaking;0.285714285714286;5;2
freaks;1;0;1
free;0.844827586206897;36;196
freebies;1;0;1
freed;1;0;2
freedom;1;0;7
freelance;1;0;3
freelancers;1;0;1
freely;0.666666666666667;1;2
freeway;0.2;4;1
freeze;0.823529411764706;3;14
freezer;0.866666666666667;2;13
freezing;0.5;3;3
freight;1;0;10
freights;1;0;1
french;0.833333333333333;1;5
frequent;0.916666666666667;1;11
frequenting;1;0;1
frequently;0.769230769230769;3;10
fresco;1;0;2
fresh;0.895348837209302;9;77
freshen;1;0;1
freshener;0.5;1;1
fresher;1;0;1
freshly;0.8;1;4
freshman;1;0;4
freshmen;1;0;1
freshness;1;0;1
fret;1;0;1
fridge;1;0;17
fridges;1;0;1
fried;0.741935483870968;8;23
friend;0.843023255813953;27;145
friendless;1;0;1
friendlier;1;0;2
friendlies;1;0;1
friendliest;1;0;9
friendliness;1;0;8
friendly;0.987002437043054;32;2430
friends;0.950118764845606;21;400
friendship;0.666666666666667;1;2
friendships;1;0;6
fries;0.888888888888889;1;8
frightened;1;0;1
frigid;0;1;0
fritter;0;1;0
fritz;1;0;4
frivolous;1;0;2
frog;0;1;0
front;0.667560321715818;124;249
frosting;1;0;1
frothy;1;0;1
frown;1;0;4
froze;1;0;1
frozen;0.733333333333333;4;11
frugal;1;0;1
fruit;0.9;1;9
fruition;1;0;1
fruits;1;0;1
fruity;1;0;2
frustrated;0.347826086956522;15;8
frustrating;0.285714285714286;5;2
frustration;0.315789473684211;13;6
frustrations;1;0;1
fry;0.857142857142857;1;6
ft;0.909090909090909;1;10
fucking;0;1;0
fudge;1;0;1
fuel;0.5;8;8
fueled;0;1;0
fulfill;1;0;3
fulfilled;1;0;4
fulfilling;1;0;2
fulfillment;1;0;1
full;0.669387755102041;81;164
fuller;1;0;1
fullest;1;0;6
fulling;1;0;1
fully;0.863636363636364;6;38
fun;0.971119133574007;8;269
function;0.571428571428571;3;4
functional;1;0;8
functionality;1;0;2
functioning;1;0;1
functions;1;0;5
fund;0.5;1;1
fundamental;1;0;1
fundamentals;1;0;2
funded;0.333333333333333;2;1
funding;1;0;3
fundraiser;1;0;2
funds;0.636363636363636;4;7
funeral;0.982758620689655;1;57
funerals;1;0;2
fungus;1;0;1
funky;1;0;3
funniest;0;1;0
funny;0.784313725490196;11;40
fur;1;0;4
furious;0;3;0
furloughed;1;0;1
furnace;0;1;0
furnished;0.333333333333333;2;1
furniture;0.862068965517241;4;25
furry;1;0;1
furthers;1;0;1
fuse;0.666666666666667;1;2
fusion;1;0;5
fusions;1;0;3
fuss;1;0;2
fussing;1;0;1
future;0.958955223880597;11;257
fwy;1;0;1
g;0.84;4;21
gabby;0.5;1;1
gagging;1;0;1
gained;0.916666666666667;1;11
gaining;1;0;3
gal;1;0;2
gala;1;0;1
galaxy;0.5;2;2
gall;0;1;0
galleria;1;0;5
gallery;1;0;22
gallon;0;1;0
gallons;1;0;2
gallstone;0;1;0
galore;1;0;2
gals;1;0;4
gamble;0.666666666666667;1;2
game;0.619047619047619;16;26
games;0.705882352941176;5;12
gaming;1;0;4
gamut;1;0;1
gang;1;0;2
ganglion;1;0;1
gap;0;2;0
gaps;0.666666666666667;1;2
garage;0.892307692307692;7;58
garages;0.666666666666667;1;2
garbage;0.210526315789474;15;4
garden;0.833333333333333;1;5
gardening;1;0;1
gardens;1;0;1
garland;0.5;2;2
garlic;0.666666666666667;1;2
garments;1;0;1
garrison;1;0;3
gas;0.454545454545455;48;40
gasoline;1;0;1
gasp;1;0;1
gassed;1;0;1
gate;0.28;18;7
gated;0.8;1;4
gatekeeper;0;1;0
gates;0.4;3;2
gathered;1;0;7
gathering;0.777777777777778;2;7
gatherings;1;0;3
gator;1;0;13
gators;1;0;2
gauge;0.25;3;1
gave;0.783898305084746;102;370
gawd;1;0;1
gazebo;1;0;2
gear;0.785714285714286;3;11
geared;1;0;1
gears;0;1;0
gel;0.846153846153846;2;11
gels;1;0;1
gem;0.973684210526316;1;37
gems;1;0;3
gemstones;1;0;1
gen;1;0;5
gender;1;0;1
general;0.80952380952381;8;34
generally;0.7;3;7
generate;0;1;0
generated;1;0;3
generation;1;0;11
generational;1;0;1
generator;0.666666666666667;1;2
generic;0;1;0
generous;1;0;10
genesis;1;0;4
genetic;0;1;0
genial;1;0;2
genie;1;0;7
